sentence #,word,tag
sentence 35,đi,O
sentence 35,cùng,O
sentence 35,lúc,O
sentence 35,81,B-PATIENT_ID
sentence 35,mẫu,O
sentence 35,F,O
sentence 35,1,O
sentence 35,),O
sentence 35,là,O
sentence 35,bệnh_phẩm,O
sentence 35,của,O
sentence 35,bệnh_nhân,O
sentence 35,34,B-PATIENT_ID
sentence 35,vẫn,O
sentence 35,đang,O
sentence 35,tiếp_tục,O
sentence 35,theo_dõi,O
sentence 35,.,O
sentence 36,Hai,O
sentence 36,người,O
sentence 36,bắt_đầu,O
sentence 36,có,O
sentence 36,triệu_chứng,O
sentence 36,bệnh,O
sentence 36,cùng,O
sentence 36,một,O
sentence 36,cùng,O
sentence 36,ngày,O
sentence 36,vào_khoảng,O
sentence 36,hai,O
sentence 36,tuần,O
sentence 36,trước,O
sentence 36,",",O
sentence 36,ho,B-SYMPTOM_AND_DISEASE
sentence 36,nhiều,I-SYMPTOM_AND_DISEASE
sentence 36,và,O
sentence 36,mất,B-SYMPTOM_AND_DISEASE
sentence 36,khứu_giác,I-SYMPTOM_AND_DISEASE
sentence 36,.,O
sentence 37,Điều,O
sentence 37,may_mắn,O
sentence 37,là,O
sentence 37,đến,O
sentence 37,ngày,O
sentence 37,24,B-DATE
sentence 37,-,I-DATE
sentence 37,3,I-DATE
sentence 37,",",O
sentence 37,2,O
sentence 37,trong,O
sentence 37,số,O
sentence 37,3,O
sentence 37,bệnh_nhân,O
sentence 37,nặng,O
sentence 37,nhất,O
sentence 37,đã,O
sentence 37,có,O
sentence 37,những,O
sentence 37,bước,O
sentence 37,ổn_định,O
sentence 37,nhất_định,O
sentence 37,",",O
sentence 37,có_thể,O
sentence 37,giảm,O
sentence 37,được,O
sentence 37,thở,O
sentence 37,máy,O
sentence 37,",",O
sentence 37,đã,O
sentence 37,tạm,O
sentence 37,dừng,O
sentence 37,lọc,O
sentence 37,máu,O
sentence 37,",",O
sentence 37,mức_độ,O
sentence 37,nguy_hiểm,O
sentence 37,đến,O
sentence 37,tính_mạng,O
sentence 37,đã,O
sentence 37,giảm,O
sentence 37,bớt,O
sentence 37,.,O
sentence 38,Cùng,O
sentence 38,ngày,O
sentence 38,",",O
sentence 38,Trung_tâm,B-ORGANIZATION
sentence 38,Kiểm_soát,I-ORGANIZATION
sentence 38,bệnh_tật,I-ORGANIZATION
sentence 38,tỉnh,I-ORGANIZATION
sentence 38,Nam_Định,I-ORGANIZATION
sentence 38,lấy,O
sentence 38,mẫu,O
sentence 38,lần,O
sentence 38,một,O
sentence 38,xét_nghiệm,O
sentence 38,âm_tính,O
sentence 38,với,O
sentence 38,nCoV,O
sentence 38,.,O
sentence 39,Bốn,O
sentence 39,người,O
sentence 39,tiếp_xúc,O
sentence 39,với,O
sentence 39,du_khách,O
sentence 39,này,O
sentence 39,ở,O
sentence 39,TP,B-LOCATION
sentence 39,HCM,I-LOCATION
sentence 39,cũng,O
sentence 39,được,O
sentence 39,cách_ly,O
sentence 39,.,O
sentence 40,Ngay,O
sentence 40,bệnh_nhân,O
sentence 40,mới,O
sentence 40,ghi_nhận,O
sentence 40,ở,O
sentence 40,Hà_Nội,B-LOCATION
sentence 40,",",O
sentence 40,trong,O
sentence 40,số,O
sentence 40,18,O
sentence 40,người,O
sentence 40,có,O
sentence 40,tiếp_xúc,O
sentence 40,gần,O
sentence 40,với,O
sentence 40,bệnh_nhân,O
sentence 40,thì,O
sentence 40,chỉ,O
sentence 40,có,O
sentence 40,4,O
sentence 40,người,O
sentence 40,được,O
sentence 40,xác_định,O
sentence 40,đã,O
sentence 40,lấy,O
sentence 40,mẫu,O
sentence 40,xét_nghiệm,O
sentence 40,.,O
sentence 41,Bệnh_nhân,O
sentence 41,129,B-PATIENT_ID
sentence 41,là,O
sentence 41,nam,B-GENDER
sentence 41,",",O
sentence 41,20,B-AGE
sentence 41,tuổi,O
sentence 41,",",O
sentence 41,địa_chỉ,O
sentence 41,ở,O
sentence 41,Nghĩa,B-LOCATION
sentence 41,Tân,I-LOCATION
sentence 41,",",O
sentence 41,Hà_Nội,B-LOCATION
sentence 41,",",O
sentence 41,là,O
sentence 41,du_học_sinh,B-JOB
sentence 41,tại,O
sentence 41,Anh,B-LOCATION
sentence 41,",",O
sentence 41,nhập_cảnh,O
sentence 41,về,O
sentence 41,Nội_Bài,B-LOCATION
sentence 41,ngày,O
sentence 41,20,B-DATE
sentence 41,-,I-DATE
sentence 41,3,I-DATE
sentence 41,trên,O
sentence 41,chuyến,O
sentence 41,bay,O
sentence 41,VN,B-TRANSPORTATION
sentence 41,0054,I-TRANSPORTATION
sentence 41,.,O
sentence 42,Hiện,O
sentence 42,bệnh_nhân,O
sentence 42,điều_trị,O
sentence 42,tại,O
sentence 42,cơ_sở,B-LOCATION
sentence 42,2,I-LOCATION
sentence 42,Bình_Sơn,I-LOCATION
sentence 42,-,I-LOCATION
sentence 42,Dung_Quất,I-LOCATION
sentence 42,",",O
sentence 42,Quảng_Ngãi,B-LOCATION
sentence 42,.,O
sentence 43,Trong,O
sentence 43,đó,O
sentence 43,đáng,O
sentence 43,chú_ý,O
sentence 43,có,O
sentence 43,bệnh_nhân,O
sentence 43,116,B-PATIENT_ID
sentence 43,N.X.T.,B-NAME
sentence 43,-,O
sentence 43,bác_sĩ,B-JOB
sentence 43,của,O
sentence 43,Bệnh_viện,B-LOCATION
sentence 43,Bệnh,I-LOCATION
sentence 43,nhiệt_đới,I-LOCATION
sentence 43,trung_ương,I-LOCATION
sentence 43,",",O
sentence 43,và,O
sentence 43,bệnh_nhân,O
sentence 43,21,B-PATIENT_ID
sentence 43,N.Q.T.,B-NAME
sentence 43,-,O
sentence 43,người,O
sentence 43,đi,O
sentence 43,chuyến,O
sentence 43,máy_bay,O
sentence 43,VN,B-TRANSPORTATION
sentence 43,0054,I-TRANSPORTATION
sentence 43,về,O
sentence 43,Việt_Nam,B-LOCATION
sentence 43,rạng,O
sentence 43,sáng,O
sentence 43,2,B-DATE
sentence 43,-,I-DATE
sentence 43,3,I-DATE
sentence 43,cùng,O
sentence 43,đoàn,O
sentence 43,bộ_trưởng,O
sentence 43,Bộ,B-ORGANIZATION
sentence 43,Kế_hoạch,I-ORGANIZATION
sentence 43,-,I-ORGANIZATION
sentence 43,đầu_tư,I-ORGANIZATION
sentence 43,Nguyễn_Chí_Dũng,B-NAME
sentence 43,và,O
sentence 43,bệnh_nhân,O
sentence 43,17,B-PATIENT_ID
sentence 43,.,O
sentence 44,Đó,O
sentence 44,là,O
sentence 44,bệnh_nhân,O
sentence 44,582,B-PATIENT_ID
sentence 44,(,O
sentence 44,55,B-AGE
sentence 44,tuổi,O
sentence 44,",",O
sentence 44,giáo_viên,B-JOB
sentence 44,ở,O
sentence 44,phường,B-LOCATION
sentence 44,Bình_Hiên,I-LOCATION
sentence 44,",",O
sentence 44,quận,B-LOCATION
sentence 44,Hải_Châu,I-LOCATION
sentence 44,),O
sentence 44,nhập_viện,O
sentence 44,tại,O
sentence 44,Bệnh_viện,B-LOCATION
sentence 44,Phổi,I-LOCATION
sentence 44,Đà_Nẵng,I-LOCATION
sentence 44,để,O
sentence 44,điều_trị,O
sentence 44,ngày,O
sentence 44,31,B-DATE
sentence 44,-,I-DATE
sentence 44,7,I-DATE
sentence 44,với,O
sentence 44,các,O
sentence 44,bệnh_lý,O
sentence 44,nền,O
sentence 44,như,O
sentence 44,tăng,B-SYMPTOM_AND_DISEASE
sentence 44,huyết_áp,I-SYMPTOM_AND_DISEASE
sentence 44,",",O
sentence 44,suy,B-SYMPTOM_AND_DISEASE
sentence 44,tim,I-SYMPTOM_AND_DISEASE
sentence 44,",",O
sentence 44,thiếu,B-SYMPTOM_AND_DISEASE
sentence 44,máu,I-SYMPTOM_AND_DISEASE
sentence 44,cục_bộ,I-SYMPTOM_AND_DISEASE
sentence 44,.,O
sentence 45,Ông,O
sentence 45,Kha,O
sentence 45,cho,O
sentence 45,biết,O
sentence 45,thêm,O
sentence 45,lúc,O
sentence 45,bệnh_nhân,O
sentence 45,này,O
sentence 45,về,O
sentence 45,nước,O
sentence 45,chưa,O
sentence 45,có,O
sentence 45,công_bố,O
sentence 45,dịch,O
sentence 45,ở,O
sentence 45,Malyasia,B-LOCATION
sentence 45,và,O
sentence 45,trước,O
sentence 45,ngày,O
sentence 45,16,B-DATE
sentence 45,-,I-DATE
sentence 45,3,I-DATE
sentence 45,không,O
sentence 45,có,O
sentence 45,chỉ_đạo,O
sentence 45,nên,O
sentence 45,quận,O
sentence 45,không,O
sentence 45,rà_soát,O
sentence 45,để,O
sentence 45,yêu_cầu,O
sentence 45,cách_ly,O
sentence 45,.,O
sentence 46,Ông,O
sentence 46,Thượng,O
sentence 46,cũng,O
sentence 46,lưu_ý,O
sentence 46,Đồng_Nai,B-LOCATION
sentence 46,tập_trung,O
sentence 46,mọi,O
sentence 46,nguồn_lực,O
sentence 46,chống,O
sentence 46,COVID,O
sentence 46,-,O
sentence 46,19,O
sentence 46,khiến,O
sentence 46,một_số,O
sentence 46,lĩnh_vực,O
sentence 46,khác,O
sentence 46,bị,O
sentence 46,ảnh_hưởng,O
sentence 46,",",O
sentence 46,nhưng,O
sentence 46,cần,O
sentence 46,tập_trung,O
sentence 46,giãn,O
sentence 46,cách,O
sentence 46,lượng,O
sentence 46,bệnh_nhân,O
sentence 46,trong,O
sentence 46,các,O
sentence 46,cơ_sở,O
sentence 46,y_tế,O
sentence 46,",",O
sentence 46,đặc_biệt,O
sentence 46,lưu_ý,O
sentence 46,đến,O
sentence 46,những,O
sentence 46,người,O
sentence 46,cao_tuổi,O
sentence 46,không,O
sentence 46,để,O
sentence 46,lây,O
sentence 46,chéo,O
sentence 46,bệnh,O
sentence 46,trong,O
sentence 46,bệnh_viện,O
sentence 46,.,O
sentence 47,Chiều,O
sentence 47,27/6,B-DATE
sentence 47,",",O
sentence 47,Bộ,B-ORGANIZATION
sentence 47,Y_tế,I-ORGANIZATION
sentence 47,ghi_nhận,O
sentence 47,hai,O
sentence 47,ca,O
sentence 47,dương_tính,O
sentence 47,nCoV,O
sentence 47,",",O
sentence 47,là,O
sentence 47,hai,O
sentence 47,phụ_nữ,O
sentence 47,trở,O
sentence 47,về,O
sentence 47,từ,O
sentence 47,Kuwait,B-LOCATION
sentence 47,được,O
sentence 47,cách_ly,O
sentence 47,ngay,O
sentence 47,khi,O
sentence 47,nhập_cảnh,O
sentence 47,.,O
sentence 48,Dịch,O
sentence 48,xuất_hiện,O
sentence 48,lần,O
sentence 48,thứ,O
sentence 48,hai,O
sentence 48,ở,O
sentence 48,Việt_Nam,B-LOCATION
sentence 48,bắt_nguồn,O
sentence 48,từ,O
sentence 48,một,O
sentence 48,phụ_nữ,O
sentence 48,Việt,O
sentence 48,vừa,O
sentence 48,du_lịch,O
sentence 48,châu_Âu,B-LOCATION
sentence 48,về,O
sentence 48,nước,O
sentence 48,.,O
sentence 49,UBND,B-ORGANIZATION
sentence 49,TP,I-ORGANIZATION
sentence 49,Biên_Hoà,I-ORGANIZATION
sentence 49,",",O
sentence 49,Đồng_Nai,B-LOCATION
sentence 49,dỡ,O
sentence 49,bỏ,O
sentence 49,cách_ly,O
sentence 49,tuyến,O
sentence 49,đường,B-LOCATION
sentence 49,Hồ_Văn_Đại,I-LOCATION
sentence 49,",",O
sentence 49,nơi,O
sentence 49,cư_trú,O
sentence 49,của,O
sentence 49,hai,O
sentence 49,bệnh_nhân,O
sentence 49,595,B-PATIENT_ID
sentence 49,và,O
sentence 49,669,B-PATIENT_ID
sentence 49,sau,O
sentence 49,14,O
sentence 49,ngày,O
sentence 49,phong_toả,O
sentence 49,.,O
sentence 50,Cô,O
sentence 50,gái,O
sentence 50,sống,O
sentence 50,tại,O
sentence 50,Hà_Nội,B-LOCATION
sentence 50,",",O
sentence 50,đáp,O
sentence 50,chuyến,O
sentence 50,bay,O
sentence 50,NH898,B-TRANSPORTATION
sentence 50,từ,O
sentence 50,Nội_Bài,B-LOCATION
sentence 50,đi,O
sentence 50,Tokyo,B-LOCATION
sentence 50,",",O
sentence 50,Nhật_Bản,B-LOCATION
sentence 50,",",O
sentence 50,ngày,O
sentence 50,8/8,B-DATE
sentence 50,",",O
sentence 50,được,O
sentence 50,cơ_quan,B-ORGANIZATION
sentence 50,giám_sát,I-ORGANIZATION
sentence 50,dịch_tễ,I-ORGANIZATION
sentence 50,Nhật_Bản,I-ORGANIZATION
sentence 50,test,O
sentence 50,nhanh,O
sentence 50,dương_tính,O
sentence 50,với,O
sentence 50,nCoV,O
sentence 50,.,O
sentence 51,Một,O
sentence 51,người,O
sentence 51,là,O
sentence 51,ca,O
sentence 51,bệnh,O
sentence 51,số,O
sentence 51,750,B-PATIENT_ID
sentence 51,",",O
sentence 51,từng,O
sentence 51,đến,O
sentence 51,thăm,O
sentence 51,chị_gái,O
sentence 51,nằm,O
sentence 51,tại,O
sentence 51,tầng,O
sentence 51,6,O
sentence 51,nhà,O
sentence 51,G,O
sentence 51,của,O
sentence 51,bệnh_viện,O
sentence 51,.,O
sentence 52,Bệnh_nhân,O
sentence 52,567,B-PATIENT_ID
sentence 52,",",O
sentence 52,568,B-PATIENT_ID
sentence 52,ghi_nhận,O
sentence 52,tại,O
sentence 52,TP,B-LOCATION
sentence 52,HCM,I-LOCATION
sentence 52,",",O
sentence 52,liên_quan,O
sentence 52,Bệnh_viện,B-LOCATION
sentence 52,Đà_Nẵng,I-LOCATION
sentence 52,.,O
sentence 53,Sáng,O
sentence 53,1/4,B-DATE
sentence 53,",",O
sentence 53,bệnh_nhân,O
sentence 53,được,O
sentence 53,lấy,O
sentence 53,mẫu,O
sentence 53,bệnh_phẩm,O
sentence 53,",",O
sentence 53,xét_nghiệm,O
sentence 53,dương_tính,O
sentence 53,với,O
sentence 53,nCoV,O
sentence 53,.,O
sentence 54,Nhóm,O
sentence 54,nghiên_cứu,O
sentence 54,cũng,O
sentence 54,cho,O
sentence 54,biết,O
sentence 54,qua,O
sentence 54,kiểm_tra,O
sentence 54,lại,O
sentence 54,phim,O
sentence 54,chụp,O
sentence 54,X,O
sentence 54,-,O
sentence 54,quang,O
sentence 54,của,O
sentence 54,bệnh_nhân,O
sentence 54,63,O
sentence 54,tuổi,O
sentence 54,liên_quan,O
sentence 54,tới,O
sentence 54,chùm,O
sentence 54,bệnh_nhân,O
sentence 54,ở,O
sentence 54,Hải_Dương,B-LOCATION
sentence 54,",",O
sentence 54,bệnh_nhân,O
sentence 54,đã,O
sentence 54,đi,O
sentence 54,2,O
sentence 54,bệnh_viện,O
sentence 54,và,O
sentence 54,2,O
sentence 54,lần,O
sentence 54,xét_nghiệm,O
sentence 54,PCR,O
sentence 54,mới,O
sentence 54,phát_hiện,O
sentence 54,dương_tính,O
sentence 54,với,O
sentence 54,COVID,O
sentence 54,-,O
sentence 54,19,O
sentence 54,",",O
sentence 54,nhưng,O
sentence 54,trên,O
sentence 54,phim,O
sentence 54,X,O
sentence 54,-,O
sentence 54,quang,O
sentence 54,đầu_tiên,O
sentence 54,",",O
sentence 54,hệ_thống,O
sentence 54,dữ_liệu,O
sentence 54,đã,O
sentence 54,cảnh_báo,O
sentence 54,bệnh_nhân,O
sentence 54,bị,O
sentence 54,COVID,O
sentence 54,-,O
sentence 54,19,O
sentence 54,.,O
sentence 55,"""",O
sentence 55,Bệnh_nhân,O
sentence 55,449,B-PATIENT_ID
sentence 55,"""",O
sentence 55,",",O
sentence 55,được,O
sentence 55,Bộ,B-ORGANIZATION
sentence 55,Y_tế,I-ORGANIZATION
sentence 55,ghi_nhận,O
sentence 55,chiều,O
sentence 55,29/7,B-DATE
sentence 55,",",O
sentence 55,bị,O
sentence 55,nhiễm_trùng,B-SYMPTOM_AND_DISEASE
sentence 55,",",O
sentence 55,suy,B-SYMPTOM_AND_DISEASE
sentence 55,hô_hấp,I-SYMPTOM_AND_DISEASE
sentence 55,",",O
sentence 55,tổn_thương,B-SYMPTOM_AND_DISEASE
sentence 55,phổi,I-SYMPTOM_AND_DISEASE
sentence 55,",",O
sentence 55,tiểu_đường,B-SYMPTOM_AND_DISEASE
sentence 55,",",O
sentence 55,cao,B-SYMPTOM_AND_DISEASE
sentence 55,huyết_áp,I-SYMPTOM_AND_DISEASE
sentence 55,",",O
sentence 55,viêm,B-SYMPTOM_AND_DISEASE
sentence 55,khớp,I-SYMPTOM_AND_DISEASE
sentence 55,mạn_tính,I-SYMPTOM_AND_DISEASE
sentence 55,.,O
sentence 56,Anh,O
sentence 56,uống,O
sentence 56,nước,O
sentence 56,hai,O
sentence 56,lần,O
sentence 56,ở,O
sentence 56,tiệm,O
sentence 56,tạp_hoá,O
sentence 56,gần,O
sentence 56,nhà,O
sentence 56,",",O
sentence 56,chiều,O
sentence 56,21,B-DATE
sentence 56,và,O
sentence 56,23/8,B-DATE
sentence 56,.,O
sentence 57,Ngày,O
sentence 57,29/7,B-DATE
sentence 57,",",O
sentence 57,anh,O
sentence 57,từ,O
sentence 57,Guinea_Xích_đạo,B-LOCATION
sentence 57,về,O
sentence 57,sân_bay,B-LOCATION
sentence 57,Nội_Bài,I-LOCATION
sentence 57,trên,O
sentence 57,chuyến,O
sentence 57,bay,O
sentence 57,VN6,B-TRANSPORTATION
sentence 57,",",O
sentence 57,cách_ly,O
sentence 57,ngay,O
sentence 57,",",O
sentence 57,lấy,O
sentence 57,mẫu,O
sentence 57,xét_nghiệm,O
sentence 57,tại,O
sentence 57,Bệnh_viện,B-LOCATION
sentence 57,Bệnh,I-LOCATION
sentence 57,Nhiệt_đới,I-LOCATION
sentence 57,Trung_ương,I-LOCATION
sentence 57,cơ_sở,I-LOCATION
sentence 57,2,I-LOCATION
sentence 57,.,O
sentence 58,Trường_hợp,O
sentence 58,kết_quả,O
sentence 58,xét_nghiệm,O
sentence 58,âm_tính,O
sentence 58,hoặc,O
sentence 58,kết_quả,O
sentence 58,xét_nghiệm,O
sentence 58,không,O
sentence 58,rõ,O
sentence 58,",",O
sentence 58,tổ_chức,O
sentence 58,di_chuyển,O
sentence 58,về,O
sentence 58,cơ_sở,O
sentence 58,cách_ly,O
sentence 58,tập_trung,O
sentence 58,đã,O
sentence 58,đăng_ký,O
sentence 58,đảm_bảo,O
sentence 58,các,O
sentence 58,quy_định,O
sentence 58,an_toàn,O
sentence 58,khi,O
sentence 58,vận_chuyển,O
sentence 58,theo,O
sentence 58,hướng_dẫn,O
sentence 58,của,O
sentence 58,Bộ,B-ORGANIZATION
sentence 58,Y_tế,I-ORGANIZATION
sentence 58,bằng,O
sentence 58,phương_tiện,O
sentence 58,riêng,O
sentence 58,do,O
sentence 58,cơ_quan,O
sentence 58,hoặc,O
sentence 58,UBND,O
sentence 58,các,O
sentence 58,địa_phương,O
sentence 58,thu_xếp,O
sentence 58,.,O
sentence 59,"""",O
sentence 59,Bệnh_nhân,O
sentence 59,35,B-PATIENT_ID
sentence 59,"""",O
sentence 59,là,O
sentence 59,nữ,B-GENDER
sentence 59,nhân_viên,B-JOB
sentence 59,bán,I-JOB
sentence 59,hàng,I-JOB
sentence 59,ở,O
sentence 59,siêu_thị,O
sentence 59,điện_máy,O
sentence 59,",",O
sentence 59,đã,O
sentence 59,lây_nhiễm,O
sentence 59,virus,O
sentence 59,từ,O
sentence 59,hai,O
sentence 59,người,O
sentence 59,Anh,O
sentence 59,-,O
sentence 59,"""",O
sentence 59,bệnh_nhân,O
sentence 59,22,B-PATIENT_ID
sentence 59,"""",O
sentence 59,và,O
sentence 59,23,B-PATIENT_ID
sentence 59,-,O
sentence 59,khi,O
sentence 59,họ,O
sentence 59,đến,O
sentence 59,siêu_thị,O
sentence 59,mua_sắm,O
sentence 59,.,O
sentence 60,Ngày,O
sentence 60,2,B-DATE
sentence 60,-,I-DATE
sentence 60,5,I-DATE
sentence 60,",",O
sentence 60,họ,O
sentence 60,được,O
sentence 60,lấy,O
sentence 60,mẫu,O
sentence 60,xét_nghiệm,O
sentence 60,lần,O
sentence 60,2,O
sentence 60,",",O
sentence 60,12,O
sentence 60,người,O
sentence 60,có,O
sentence 60,kết_quả,O
sentence 60,âm_tính,O
sentence 60,",",O
sentence 60,riêng,O
sentence 60,bệnh_nhân,O
sentence 60,271,B-PATIENT_ID
sentence 60,có,O
sentence 60,kết_quả,O
sentence 60,dương_tính,O
sentence 60,với,O
sentence 60,SARS,O
sentence 60,-,O
sentence 60,CoV,O
sentence 60,-,O
sentence 60,2,O
sentence 60,.,O
sentence 61,"""",O
sentence 61,Bệnh_nhân,O
sentence 61,890,B-PATIENT_ID
sentence 61,"""",O
sentence 61,",",O
sentence 61,nam,B-GENDER
sentence 61,",",O
sentence 61,47,B-AGE
sentence 61,tuổi,O
sentence 61,",",O
sentence 61,Cẩm_Lệ,B-LOCATION
sentence 61,",",O
sentence 61,Đà_Nẵng,B-LOCATION
sentence 61,",",O
sentence 61,tiếp_xúc,O
sentence 61,với,O
sentence 61,các,O
sentence 61,bệnh_nhân,O
sentence 61,877,B-PATIENT_ID
sentence 61,",",O
sentence 61,878,B-PATIENT_ID
sentence 61,",",O
sentence 61,879,B-PATIENT_ID
sentence 61,",",O
sentence 61,880,B-PATIENT_ID
sentence 61,.,O
sentence 62,Khi,O
sentence 62,nhập_cảnh,O
sentence 62,",",O
sentence 62,cả,O
sentence 62,4,O
sentence 62,chưa,O
sentence 62,có,O
sentence 62,triệu_chứng,O
sentence 62,bệnh,O
sentence 62,và,O
sentence 62,được,O
sentence 62,đưa,O
sentence 62,về,O
sentence 62,khu,O
sentence 62,cách_ly,O
sentence 62,tập_trung,O
sentence 62,của,O
sentence 62,Đồng_Tháp,B-LOCATION
sentence 62,.,O
sentence 63,Khoa,O
sentence 63,chị,O
sentence 63,M.,B-NAME
sentence 63,làm_việc,O
sentence 63,đang,O
sentence 63,còn,O
sentence 63,hơn,O
sentence 63,10,O
sentence 63,bệnh_nhân,O
sentence 63,và,O
sentence 63,hơn,O
sentence 63,10,O
sentence 63,nhân_viên,O
sentence 63,y_tế,O
sentence 63,đang,O
sentence 63,trực_chiến,O
sentence 63,.,O
sentence 64,Tại,O
sentence 64,cuộc,O
sentence 64,họp,O
sentence 64,",",O
sentence 64,ông,O
sentence 64,Nguyễn_Tăng_Bính,O
sentence 64,",",O
sentence 64,phó,O
sentence 64,chủ_tịch,O
sentence 64,UBND,B-ORGANIZATION
sentence 64,tỉnh,I-ORGANIZATION
sentence 64,Quảng_Ngãi,I-ORGANIZATION
sentence 64,",",O
sentence 64,chỉ_đạo,O
sentence 64,"""",O
sentence 64,Các,O
sentence 64,địa_phương,O
sentence 64,",",O
sentence 64,ngành,O
sentence 64,chức_năng,O
sentence 64,tập_trung,O
sentence 64,truy,O
sentence 64,vết,O
sentence 64,tất_cả,O
sentence 64,các,O
sentence 64,trường_hợp,O
sentence 64,mà,O
sentence 64,hai,O
sentence 64,bệnh_nhân,O
sentence 64,786,B-PATIENT_ID
sentence 64,và,O
sentence 64,787,B-PATIENT_ID
sentence 64,từng,O
sentence 64,tiếp_xúc,O
sentence 64,.,O
sentence 65,Tối,O
sentence 65,15/5,B-DATE
sentence 65,",",O
sentence 65,mẫu,O
sentence 65,xét_nghiệm,O
sentence 65,lần,O
sentence 65,hai,O
sentence 65,của,O
sentence 65,bệnh_nhân,O
sentence 65,tại,O
sentence 65,Viện,B-ORGANIZATION
sentence 65,Pasteur,I-ORGANIZATION
sentence 65,TP_HCM,I-ORGANIZATION
sentence 65,kết_quả,O
sentence 65,dương_tính,O
sentence 65,.,O
sentence 66,"""",O
sentence 66,Bệnh_nhân,O
sentence 66,246,B-PATIENT_ID
sentence 66,"""",O
sentence 66,",",O
sentence 66,nam,B-GENDER
sentence 66,",",O
sentence 66,33,B-AGE
sentence 66,tuổi,O
sentence 66,",",O
sentence 66,ở,O
sentence 66,huyện,B-LOCATION
sentence 66,Yên_Thành,I-LOCATION
sentence 66,",",O
sentence 66,tỉnh,B-LOCATION
sentence 66,Nghệ_An,I-LOCATION
sentence 66,",",O
sentence 66,làm,O
sentence 66,đầu,B-JOB
sentence 66,bếp,I-JOB
sentence 66,tại,O
sentence 66,Moskva,B-LOCATION
sentence 66,",",O
sentence 66,Nga,B-LOCATION
sentence 66,.,O
sentence 67,Ngày,O
sentence 67,22/7,B-DATE
sentence 67,",",O
sentence 67,chị,O
sentence 67,này,O
sentence 67,tiếp_xúc,O
sentence 67,với,O
sentence 67,"""",O
sentence 67,bệnh_nhân,O
sentence 67,736,B-PATIENT_ID
sentence 67,"""",O
sentence 67,tại,O
sentence 67,Đà_Nẵng,B-LOCATION
sentence 67,trước,O
sentence 67,khi,O
sentence 67,cùng,O
sentence 67,chồng,O
sentence 67,và,O
sentence 67,con,O
sentence 67,gái,O
sentence 67,đi,O
sentence 67,máy_bay,O
sentence 67,ra,O
sentence 67,du_lịch,O
sentence 67,miền,B-LOCATION
sentence 67,Bắc,I-LOCATION
sentence 67,.,O
sentence 68,Hiện,O
sentence 68,lực_lượng,O
sentence 68,công_an,O
sentence 68,cũng,O
sentence 68,đã,O
sentence 68,tổ_chức,O
sentence 68,chốt,O
sentence 68,chặn,O
sentence 68,",",O
sentence 68,đảm_bảo,O
sentence 68,an_ninh,O
sentence 68,trật_tự,O
sentence 68,khu_vực,O
sentence 68,xung_quanh,O
sentence 68,bệnh_viện,O
sentence 68,.,O
sentence 69,Liên_quan,O
sentence 69,đến,O
sentence 69,ca,O
sentence 69,mắc,O
sentence 69,COVID,O
sentence 69,-,O
sentence 69,19,O
sentence 69,số,O
sentence 69,714,B-PATIENT_ID
sentence 69,",",O
sentence 69,là,O
sentence 69,bệnh_nhân,O
sentence 69,thứ,O
sentence 69,3,O
sentence 69,của,O
sentence 69,Hà_Nội,B-LOCATION
sentence 69,trở,O
sentence 69,về,O
sentence 69,từ,O
sentence 69,Đà_Nẵng,B-LOCATION
sentence 69,",",O
sentence 69,ông,O
sentence 69,Trần_Thế,O
sentence 69,Cương,O
sentence 69,-,O
sentence 69,bí_thư,O
sentence 69,Quận_uỷ,O
sentence 69,",",O
sentence 69,chủ_tịch,O
sentence 69,UBND,B-ORGANIZATION
